,Unnamed: 0,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact
674,675,Arabica,brian beck,Honduras,carrillo cooperativa,Zona  los imposibles,cohorsil,,carrillo cooperativa,1500,"comayagua, honduras",Danilo Carrillo,1,2 kg,Specialty Coffee Association,2017,"Sep 27, 2017",Brian Beck,,Washed   Wet,7.42,7.67,7.17,7.58,7.58,7.5,10.0,10.0,10.0,7.5,82.42,0.12,0,1.0,Green,6,"Sep 27, 2018",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
675,676,Arabica,juan luis alvarado romero,Guatemala,piamonte,11 23 0639,beneficio ixchel,11 23 0639,"unex guatemala, s.a.",1700,san marcos,JORGE LEAL,50,69 kg,Asociacion Nacional Del Caf ,2017,"Sep 08, 2017",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.58,7.5,7.33,7.75,7.33,7.5,10.0,10.0,10.0,7.42,82.42,0.1,0,1.0,Green,2,"Sep 08, 2018",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
676,677,Arabica,juan luis alvarado romero,Guatemala,las merceditas,11 23 0366,beneficio ixchel,11 23 0366,"unex guatemala, s.a.",1700,san marcos,ANGEL LEON,50,69 kg,Asociacion Nacional Del Caf ,2016,"Jun 01, 2017",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.67,7.58,7.25,7.67,7.42,7.33,10.0,10.0,10.0,7.5,82.42,0.12,0,0.0,Green,0,"Jun 01, 2018",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
677,678,Arabica,juan luis alvarado romero,Guatemala,la esmeralda,11 23 0400,beneficio ixchel,11 23 0400,"unex guatemala, s.a.",518,el progreso,JESUS RAMIREZ,20,69 kg,Asociacion Nacional Del Caf ,2017,"Jun 01, 2017",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.58,7.5,7.25,7.67,7.5,7.5,10.0,10.0,10.0,7.42,82.42,0.12,0,0.0,Green,0,"Jun 01, 2018",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
678,679,Arabica,juan luis alvarado romero,Guatemala,providencia,11 43367 12,beneficio 2000,11 43367 12,asociaci n nacional del caf   ,,santa rosa,"PLANTACIONES AGROPECUARIAS, S.",275,69 kg,Asociacion Nacional Del Caf ,2017,"Jan 20, 2017",Juan Luis Alvarado Romero,Caturra,Washed   Wet,7.5,7.42,7.08,7.75,7.67,7.5,10.0,10.0,10.0,7.5,82.42,0.11,0,2.0,Green,3,"Jan 20, 2018",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
679,680,Arabica,racafe   cia s.c.a,Colombia,,3 37 4434,bachue,3 37 4434,racafe   cia s.c.a,1600,guayata,,43,70 kg,Almacaf ,2016,"Aug 05, 2016",Racafe   Cia S.C.A,Caturra,Washed   Wet,5.08,7.75,7.83,7.75,7.83,8.08,10.0,10.0,10.0,8.08,82.42,0.11,0,0.0,Green,1,"Aug 05, 2017",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
680,681,Arabica,yun coffee exchange,China,menglian gao sanlin coffee fac,YNC 16047,menglian gao sanlin coffee fac,,yun coffee exchange,1600,yun,Menglian Gao Sanlin Coffee Fac,3,60 kg,Yun Coffee Exchange,2015,"Apr 06, 2016",Yun Coffee Exchange,Catimor,Washed   Wet,7.67,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.42,0.1,0,0.0,Green,0,"Apr 06, 2017",Yun Coffee Exchange,683fa6014608fc10ff681b0435b0b2,f6d87a6c04653c569d4911a66f89d5
681,682,Arabica,bourbon specialty coffees,Brazil,,43102245   P4615,dinamo armazens gerais ltda,002 4542 0190,bourbon specialty coffees,,campos altos   cerrado,,300,60 kg,Brazil Specialty Coffee Associ,2016,"Jan 12, 2016",BOURBON SPECIALTY COFFEES,,,7.42,7.5,7.33,7.5,7.25,7.42,10.0,10.0,10.0,8.0,82.42,0.11,0,1.0,Green,0,"Jan 11, 2017",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
682,683,Arabica,gladness obed pallangyo,"Tanzania, United Republic Of",nguruma,,,GOP,tawoca,2285,arusha meru,GLADNESS OBED PALLANGYO,10,60 kg,Africa Fine Coffee Association,2015 2016,"Nov 16, 2015",Gladness Obed Pallangyo,Ruiru 11,Washed   Wet,7.67,7.25,7.42,7.42,7.67,7.42,10.0,10.0,10.0,7.58,82.42,0.13,0,0.0,Green,7,"Nov 15, 2016",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e5,c4ab13415cdd69376a93780c0166e7
683,684,Arabica,ipanema coffees,Brazil,rio verde,,ipanema comercial e exportador,002 4177 0150,ipanema coffees,1,south of minas,Ipanema Agr cola SA,320,2 kg,Brazil Specialty Coffee Associ,2015 2016,"Oct 08, 2015",Ipanema Coffees,Yellow Bourbon,Natural   Dry,7.17,7.83,7.33,7.5,7.75,7.42,10.0,10.0,10.0,7.42,82.42,0.0,0,0.0,Green,0,"Oct 07, 2016",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
684,685,Arabica,the coffee source inc.,Guatemala,several,,ixchel,11 023 0024,the coffee source inc.,1400,atitlan,UNEX,250,1 kg,Specialty Coffee Association o,2013,"Dec 18, 2014",The Coffee Source Inc.,Caturra,Washed   Wet,7.5,7.5,7.5,7.67,7.42,7.5,10.0,10.0,10.0,7.33,82.42,0.1,0,0.0,Green,0,"Dec 18, 2015",Specialty Coffee Association o,8e0b118f3cf3121ab27c5387deacdb,5eb2b7129d9714c43825e44dc3bca9
685,686,Arabica,productos y servicios chilindr,Mexico,los llanitos,,la yerba,703805790,productos y servicios chilindr,1296,la yerba,AVELINO CHAVEZ REYNA,10,1 kg,AMECAFE,2014,"Aug 14, 2014",PRODUCTOS Y SERVICIOS CHILINDR,Typica,Washed   Wet,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.58,82.42,0.11,0,0.0,Green,0,"Aug 14, 2015",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
686,687,Arabica,nucoffee,Brazil,fazenda serra negra,,,002 1251 0228,nucoffee,1000m,south of minas,Betina Vilela Reis,39,60 kg,NUCOFFEE,2012,"May 08, 2014",NUCOFFEE,Catuai,Semi washed   Semi pulped,7.58,7.67,7.33,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.42,0.12,0,0.0,Blue Green,1,"May 08, 2015",NUCOFFEE,567f200bcc17a90070cb952647bf88,aa2ff513ffb9c844462a1fb07c599b
687,688,Arabica,dane loraas,Peru,,,,030 0595 0128,sustainable harvest,huanuco,peru,,320,5 lbs,Specialty Coffee Association,2013,"Jan 21, 2014",Dane Loraas,,Washed   Wet,7.58,7.58,7.58,7.75,7.5,7.58,9.33,10.0,10.0,7.5,82.42,0.0,0,0.0,Green,3,"Jan 21, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
688,689,Arabica,ipanema coffees,Brazil,fazenda rio verde,,ipanema coffees,002 4177 0121,ipanema coffees,1260,south of minas,Ipanema Coffees,220,60 kg,Specialty Coffee Association,2013 2014,"Dec 30, 2013",Ipanema Coffees,Yellow Bourbon,Natural   Dry,7.25,7.33,7.25,7.5,7.42,7.5,10.0,10.0,10.0,8.17,82.42,0.0,0,0.0,Green,0,"Dec 30, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
689,690,Arabica,manuel herrera juarez,Mexico,finca los barreales,,finca los barreales,0,,1170,veracruz,MANUEL HERRERA JUAREZ,10,1 kg,AMECAFE,2013,"Dec 12, 2013",MANUEL HERRERA JUAREZ,Bourbon,Washed   Wet,7.5,7.58,7.5,7.92,7.42,7.67,9.33,10.0,10.0,7.5,82.42,0.12,0,0.0,Green,0,"Dec 12, 2014",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
690,691,Arabica,brent hall,Honduras,,,,3,s d coffee and tea,,,,1,2 kg,Specialty Coffee Association,2012,"Dec 10, 2013",Brent Hall,,Washed   Wet,7.25,7.67,7.42,7.17,7.75,7.5,10.0,10.0,10.0,7.67,82.42,0.09,0,0.0,,2,"Dec 10, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
691,692,Arabica,racafe   cia s.c.a,Colombia,,,,3 37 2044,racafe   cia s.c.a,1600 a 1950 msnm,huila,,250,70 kg,Almacaf ,2013,"May 31, 2013",Racafe   Cia S.C.A,Caturra,Washed   Wet,7.67,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,7.42,82.42,0.11,0,0.0,Green,9,"May 31, 2014",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
692,693,Arabica,nestor mendez gomez,Mexico,cipresal,,"angel albino corzo, chiapas",016 2129,cesmach s.c.,1560,chiapas,EMPERATRIZ GARCIA MU OZ,49,1 kg,AMECAFE,2013,"Mar 29, 2013",NESTOR MENDEZ GOMEZ,Typica,Washed   Wet,7.5,7.42,7.42,7.67,7.42,7.58,10.0,10.0,10.0,7.42,82.42,0.12,0,0.0,Green,5,"Mar 29, 2014",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
693,694,Arabica,jesus salazar velasco,Mexico,pante san pedro,,"san pedro cotzilnam, municipio",0,carajillo caf  sa cv,1400,san pedro cotzilnam,VICTOR MANUEL LOPEZ VAZQUEZ,20,1 kg,AMECAFE,2012,"Sep 11, 2012",JESUS SALAZAR VELASCO,Typica,Semi washed   Semi pulped,7.42,7.58,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.42,82.42,0.13,0,0.0,Green,2,"Sep 11, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
694,695,Arabica,"el equimite, cafetal biodin mi",Mexico,"cafetal el equimite, rancho ag",,"cafetal el equimite, rancho ag",0,,1300,coatepec,GIBRAN LEONARDO CERVANTES COVA,35,1 kg,AMECAFE,2012,"Sep 10, 2012","El Equimite, Cafetal Biodin mi",Typica,Washed   Wet,7.42,7.58,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.42,0.14,0,0.0,Green,9,"Sep 10, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
695,696,Arabica,manuel herrera juarez,Mexico,los barreales 1112lbcat_s11031,,"los barreales, teocelo, veracr",0,finca los barreales,1170,xalapa,MANUEL HERRERA JUAREZ,10,1 kg,AMECAFE,2012,"Aug 31, 2012",MANUEL HERRERA JUAREZ,Caturra,Washed   Wet,7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,10.0,7.58,82.42,0.13,0,0.0,Green,1,"Aug 31, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
696,697,Arabica,dario cesar galeana sanchez,Mexico,corral del diablo lote 1,,corral del diablo lote 1,3252,,1300,zihuatanejo azueta,DARIO FRANCISCO GALEANA SOLIS,74,1 kg,AMECAFE,2012,"Jul 25, 2012",DARIO CESAR GALEANA SANCHEZ,Typica,Washed   Wet,7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.42,0.11,0,0.0,Green,0,"Jul 25, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
697,698,Arabica,jose daniel cobilt castro,Mexico,ca ada fria,,huatusco,1104558673,,1350,veracruz,JOSE DANIEL COBILT CASTRO,26,1 kg,AMECAFE,2012,"Jul 11, 2012",JOSE DANIEL COBILT CASTRO,Pacamara,Washed   Wet,7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.42,0.14,0,0.0,Green,6,"Jul 11, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
698,699,Arabica,alvaro quiros perez,Mexico,finca nextlalpa,,xicotepec juarez,"120706171, 1207106169",,1150,xicotepec juarez,"ALVARO QUIROS PEREZ, MIGUEL QU",10,1 kg,AMECAFE,2012,"Jul 03, 2012",ALVARO QUIROS PEREZ,Caturra,Washed   Wet,7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.42,0.11,0,0.0,Green,0,"Jul 03, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
699,700,Arabica,olivia herdez virves,Mexico,santa rosa,,,125464,,1250,progreso santa rosa teocelo,OLIVIA HERNANDEZ VIRVES,1,1 kg,AMECAFE,2012,"Jun 06, 2012",OLIVIA HERNANDEZ VIRVES,Bourbon,Washed   Wet,7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,10.0,7.5,82.42,0.13,0,0.0,,4,"Jun 06, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
700,701,Arabica,finca las nieves,Mexico,fln mirador,,finca las nieves,1,finca las nieves,1450,fln mirador,ROBIN CLEAVER,10,1 kg,AMECAFE,2012,"Apr 09, 2012",FINCA LAS NIEVES,Typica,Washed   Wet,7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,10.0,7.5,82.42,0.12,0,0.0,Bluish Green,0,"Apr 09, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
701,702,Arabica,carcafe ltda ci,Colombia,,,,3 59 0782,carcafe ltda,442 msnm,huila,JAIME PULIDO   ALBINO MAHECHA ,250,70 kg,Almacaf ,2012,"Jan 31, 2012",CARCAFE LTDA CI,Caturra,Natural   Dry,7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,10.0,7.58,82.42,0.0,0,0.0,,2,"Jan 30, 2013",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
702,703,Arabica,nucoffee,Brazil,santa mariana,,,002 1251 185,nucoffee,,south of minas,Glycia Maria,51,60 kg,NUCOFFEE,2012,"Jan 23, 2012",NUCOFFEE,Arusha,Natural   Dry,7.75,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,7.42,82.42,0.11,0,0.0,Blue Green,2,"Jan 22, 2013",NUCOFFEE,567f200bcc17a90070cb952647bf88,aa2ff513ffb9c844462a1fb07c599b
703,704,Arabica,exportadora cafe condor s.a,Colombia,,,trilladora boza   armenia q,3 68 0066,exportadora cafe condor s.a,1750,huila,,250,70 kg,Almacaf ,2011,"Dec 22, 2011",Exportadora Cafe Condor S.A,Caturra,Washed   Wet,7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,7.75,82.42,0.0,0,0.0,Green,2,"Dec 21, 2012",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
704,705,Arabica,exportadora cafe condor s.a,Colombia,,,trilladora boza   armenia q,3 68 0262,,1750 m.s.n.m,huila,,0,70 kg,Almacaf ,3T 2011,"Sep 22, 2011",Exportadora Cafe Condor S.A,,,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,7.5,82.42,0.02,0,0.0,,1,"Sep 21, 2012",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
705,706,Arabica,bismarck castro,Honduras,los hicaques,63,cigrah s.a c.v.,13 111 022,cigrah s.a c.v,1396,comayagua,Reinerio Zepeda,275,69 kg,Instituto Hondure o del Caf ,2017,"Apr 06, 2017",Bismarck Castro,Caturra,Washed   Wet,7.5,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.33,0.1,0,1.0,Green,8,"Apr 06, 2018",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
706,707,Arabica,pedro santos e silva,Brazil,fazenda s o pedro,0063 17,alfenas,,olam,982,cerrado,Tulio Taft Bovaretto,320,2 kg,Brazil Specialty Coffee Associ,2016,"Feb 09, 2017",Pedro Santos e Silva,Catuai,Natural   Dry,7.33,7.5,7.5,7.33,7.5,7.5,10.0,10.0,10.0,7.67,82.33,0.11,0,3.0,Green,11,"Feb 09, 2018",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
707,708,Arabica,gabriel barbara,Brazil,,2016 0001,copag,02   143 0   0044,volcafe ltda.,,cerrado,,305,59 kg,Brazil Specialty Coffee Associ,2016   2017,"Oct 13, 2016",Gabriel Barbara,,Natural   Dry,7.42,7.42,7.42,7.5,7.5,7.58,10.0,10.0,10.0,7.5,82.33,0.11,0,4.0,Green,14,"Oct 13, 2017",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
708,709,Arabica,ipanema coffees,Brazil,capoeirinha,008 16B,dry mill,002 1660 0106,ipanema coffees,934,south of minas,Ipanema Agricola,320,60 kg,Brazil Specialty Coffee Associ,2016,"Aug 16, 2016",Ipanema Coffees,Bourbon,Natural   Dry,7.5,7.5,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.5,82.33,0.11,0,2.0,Bluish Green,3,"Aug 16, 2017",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
709,710,Arabica,"ceca, s.a.",Costa Rica,gamboa,8270,beneficio monta as del diamant,5 025 0294,"ceca,s.a.",1850,tarrazu,Martin Gutierrez,100,69 kg,Specialty Coffee Association o,2015,"Jul 15, 2016","CECA, S.A.",Caturra,Washed   Wet,7.75,7.5,7.25,7.25,7.42,7.67,10.0,10.0,10.0,7.5,82.33,0.1,6,1.0,Bluish Green,3,"Jul 15, 2017",Specialty Coffee Association o,8e0b118f3cf3121ab27c5387deacdb,5eb2b7129d9714c43825e44dc3bca9
710,711,Arabica,rodrigo soto,Costa Rica,rio jorco,Tarrazu,rio jorco,5 423 0127,panamerican coffee trading,1550,tarrazu,Johanna,130,69 kg,Specialty Coffee Association o,2015,"May 17, 2016",Rodrigo Soto,Catuai,Washed   Wet,7.75,7.33,7.5,7.5,7.33,7.58,10.0,10.0,10.0,7.33,82.33,0.0,0,2.0,Green,0,"May 17, 2017",Specialty Coffee Association o,8e0b118f3cf3121ab27c5387deacdb,5eb2b7129d9714c43825e44dc3bca9
711,712,Arabica,yun coffee exchange,China,yun lan coffee co. ltd,YNC 16053,yun lan coffee co. ltd mill,,yun coffee exchange,1580,xishuangbanna prefecture,Yun Lan Coffee Co. Ltd,3,60 kg,Yun Coffee Exchange,2015,"Apr 05, 2016",Yun Coffee Exchange,Catimor,Pulped natural   honey,7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.5,82.33,0.12,0,6.0,Green,2,"Apr 05, 2017",Yun Coffee Exchange,683fa6014608fc10ff681b0435b0b2,f6d87a6c04653c569d4911a66f89d5
712,713,Arabica,ipanema coffees,Brazil,rio verde,,ipanema coffees,002 1660 0107,ipanema coffees,1268,south of minas,Ipanema Agr cola SA,12,2 kg,Specialty Coffee Association,2015 2016,"Oct 08, 2015",Ipanema Coffees,Bourbon,Natural   Dry,8.25,7.83,7.25,8.33,8.17,8.08,10.0,6.67,10.0,7.75,82.33,0.07,0,0.0,Green,0,"Oct 07, 2016",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
713,714,Arabica,bourbon specialty coffees,Brazil,,,,002 4542 0478,bourbon specialty coffees,,chapad o ferro (cerrado mineir,,300,60 kg,Brazil Specialty Coffee Associ,2015,"Apr 20, 2015",BOURBON SPECIALTY COFFEES,Mundo Novo,Natural   Dry,7.42,7.5,7.5,7.42,7.5,7.58,10.0,10.0,10.0,7.42,82.33,0.11,0,0.0,Green,10,"Apr 19, 2016",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
714,715,Arabica,juan luis alvarado romero,Guatemala,finca loma linda y anexo,,beneficio exportacafe agua san,11 52 349,exportcafe,5500 metros,huehuetego,AMANCIO DEL VALLE CARRILLO,275,69 kg,Asociacion Nacional Del Caf ,2015,"Mar 10, 2015",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.5,7.42,7.17,7.83,7.5,7.5,10.0,10.0,10.0,7.42,82.33,0.1,0,0.0,Green,6,"Mar 09, 2016",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
715,716,Arabica,afca,Malawi,utchisi mountain,,mzuzu coffee coop union,C22,mzuzu coffee planters coop uni,1450 m,mzuzu,Mzuzu Coffee Planters Coop Uni,10,60 kg,Africa Fine Coffee Association,2014,"Nov 04, 2014",AFCA,Gesha,Washed   Wet,7.33,7.58,7.42,7.58,7.33,7.5,10.0,10.0,10.0,7.58,82.33,0.12,0,0.0,Green,0,"Nov 04, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e5,c4ab13415cdd69376a93780c0166e7
716,717,Arabica,ipanema coffees,Brazil,rio verde,,ipanema coffees,002 1660 0065,ipanema coffees,1100,south of minas,Ipanema Agr cola SA,10,2 kg,Specialty Coffee Association,2014 2015,"Oct 15, 2014",Ipanema Coffees,Bourbon,Natural   Dry,7.75,8.08,7.67,8.08,8.08,8.0,10.0,10.0,6.67,8.0,82.33,0.11,0,0.0,Blue Green,0,"Oct 15, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
717,718,Arabica,juan luis alvarado romero,Guatemala,el morito,,el morito,11 972 28,"armajaro guatemala, s. a.",5000 ft.,jalapa,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Caf ,2014,"Jun 10, 2014",Juan Luis Alvarado Romero,Pacas,Washed   Wet,7.58,7.67,7.5,7.58,7.75,7.5,9.33,10.0,10.0,7.42,82.33,0.12,0,0.0,Green,3,"Jun 10, 2015",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
718,719,Arabica,dane loraas,Mexico,,,,016 2022 0010,sustainable harvest,,veracruz,Huatusco,320,5 lbs,Specialty Coffee Association,2014,"Apr 02, 2014",Dane Loraas,,Washed   Wet,7.33,7.58,7.42,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.33,0.11,0,0.0,Green,0,"Apr 02, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
719,720,Arabica,the coffee source inc.,Colombia,several,,antioquia,3 037 996,the coffee source inc.,1300,antioquia,SEVERAL,250,3 kg,Specialty Coffee Association o,2013,"Jan 21, 2014",The Coffee Source Inc.,Caturra,Washed   Wet,7.42,7.33,7.5,7.17,7.08,8.33,10.0,10.0,10.0,7.5,82.33,0.1,0,0.0,Green,2,"Jan 21, 2015",Specialty Coffee Association o,8e0b118f3cf3121ab27c5387deacdb,5eb2b7129d9714c43825e44dc3bca9
720,721,Arabica,cqi taiwan icp cqi      ,Taiwan,guo cun nong yuan     ,,guo cun nong yuan     ,,blossom valley    ,200 m,changhua baguashan       ,Zhang shui sheng    ,10,20 kg,Blossom Valley International,2013 2014,"Dec 26, 2013",CQI Taiwan ICP CQI      ,Typica,Semi washed   Semi pulped,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,0,0.0,Green,0,"Dec 26, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922,de73fc9412358b523d3a641501e542
721,722,Arabica,cqi taiwan icp cqi      ,Taiwan,yu jin gui      ,,yu jin gui      ,,blossom valley    ,600 m,taichung xinshe       ,Lin yu ding    ,10,30 kg,Blossom Valley International,2013 2014,"Dec 26, 2013",CQI Taiwan ICP CQI      ,Typica,Washed   Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,0,0.0,Green,0,"Dec 26, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922,de73fc9412358b523d3a641501e542
722,723,Arabica,juan luis alvarado romero,Guatemala,el morito,,beneficio ixchel,11 23 1015,"unex guatemala, s.a.",4300,oriente,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Caf ,2013,"Jul 16, 2013",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.5,7.42,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.25,82.33,0.12,2,0.0,Green,1,"Jul 16, 2014",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
723,724,Arabica,exportadora cafe condor s.a,Colombia,,,trilladora boaza,68 0220,exportadora cafe condor s.a,1750 msnm,huila,,250,70 kg,Almacaf ,2013,"Jun 21, 2013",Exportadora Cafe Condor S.A,Caturra,Washed   Wet,7.5,7.42,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.33,82.33,0.0,0,0.0,Green,1,"Jun 21, 2014",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
724,725,Arabica,alfredo bojalil,Mexico,santa teresa,,amsa tuxtla,2222,ecomtrading,1300,"la concordia, chiapas",AGROINDUSTRIAS UNIDAS MEXICO S,250,1 kg,AMECAFE,2013,"Mar 15, 2013",ALFREDO BOJALIL,Typica,Washed   Wet,7.67,7.5,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.33,0.12,0,0.0,Green,3,"Mar 15, 2014",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
725,726,Arabica,michael gavina,Costa Rica,,,,,"f. gavi a   sons, inc.",,central valley,,275,1 kg,Specialty Coffee Association,2012,"Oct 09, 2012",Michael Gavina,,Washed   Wet,7.92,7.58,7.25,7.75,7.92,7.58,9.33,9.33,10.0,7.67,82.33,0.0,0,0.0,Green,14,"Oct 09, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
